,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
6670,30858.16906,28071.05809,28711.42019,35489.11565,34540.35402,37152.28456,32115.93139,32624.21642,26843.05395,32269.48374,35217.81844,31522.8047,34705.00743,33083.49738,40815.57821,39597.83635,44427.02856,45183.38384,37436.57323,40313.88964
6671,28703.2388,25989.51926,26520.89972,32516.08273,31568.30508,34452.33401,29686.53717,30406.18732,25055.89446,29853.7756,32265.24748,29168.89488,32328.95053,30511.98711,37895.16545,36619.84737,41610.18335,42450.92425,34990.19267,37510.32814
6672,27216.69034,24727.81457,25333.8144,30569.29812,29644.01802,32574.33564,27919.62141,29049.39421,23967.58513,28336.12995,30294.6002,27462.6902,30819.20403,28826.43377,36040.0474,34755.02121,39422.09621,40321.63258,33419.44835,35603.16599
6673,26223.34459,24098.15815,24499.37177,29117.63099,28401.91393,31284.64425,26520.64444,28384.62093,23350.91012,27415.00888,29143.91736,26265.78233,29845.43316,27800.35883,34774.17353,33451.03243,38108.18273,38516.40544,32455.07638,34266.13466
6674,25684.8254,23978.79851,24092.28982,28258.91077,27630.56374,30411.1675,25694.87894,28148.3272,23127.74392,26983.89201,28501.16439,25480.33755,29539.13618,27338.31976,34098.6707,32719.6183,37137.80238,37189.12791,31976.00506,33558.10244
6675,25315.09062,24378.06301,24288.35191,28098.23635,27576.36048,30041.20395,25252.01138,28626.77373,23472.096,27324.82251,28469.8132,25057.24728,29985.73285,27606.27679,34283.0418,32738.21726,36738.56884,36491.0826,32222.45502,33623.04342
6676,25390.25153,26069.68876,25825.87792,29360.68045,29038.78283,30293.35765,25204.31775,30605.10513,25152.74143,29108.52985,30107.15151,25088.49661,31939.00759,29338.57252,36111.10036,34248.96681,36914.01709,36212.43139,33556.21557,34860.50371
6677,25889.25346,29203.27771,29099.05914,32387.89614,32214.53619,31359.75983,25658.26908,34336.99558,28522.2412,32578.48838,33469.04175,25610.03829,35277.05877,32625.22165,39465.34587,37291.22733,37699.20204,36361.6307,35947.01752,37309.16616
6678,26466.62676,31080.7675,30563.83533,33384.6004,33302.87734,32338.85819,26066.91159,36125.57164,29718.20413,33701.17534,34621.73047,26097.64373,36578.77819,33732.69198,40556.13099,38284.93053,38369.19934,36563.80443,37244.0288,38377.60531
6679,28106.96496,31555.07552,30572.55736,33368.93296,33607.16751,33792.12753,27636.00882,36706.06541,29526.35073,33979.94887,34861.51568,27149.66267,36853.18845,33935.61617,40916.52602,39115.19416,40218.89692,38540.90672,38056.00074,39133.53411
6680,31006.2819,32534.08338,31376.64301,34542.97087,35496.1749,36015.10331,30182.598,38432.01953,30361.08919,35977.76498,36643.79328,28386.72253,38553.80337,35637.18648,43229.10781,41737.08778,43356.01716,42478.9067,39415.68148,41093.98153
6681,34011.44738,33643.81644,32448.95175,36026.50017,37927.52294,38346.95029,32645.3733,40592.04102,31415.7664,38470.7443,38720.10689,29342.70978,40891.60532,37652.75565,46213.98599,44653.50345,46696.66292,46603.80138,40814.64414,43641.24902
6682,36803.48018,34712.77696,33431.40478,37245.8218,40284.09998,40335.43343,34747.50775,42420.58059,32316.53037,40552.52325,40793.88155,29991.14427,42879.16399,39750.09225,49344.92047,47398.80852,49543.06407,50647.01258,42783.20576,46446.80167
6683,39224.17334,35792.51957,34307.04302,38253.56494,42656.04277,41880.29092,36842.52338,43939.36219,33119.51137,42455.59275,42699.79275,30801.82131,43783.38749,41956.52636,52327.78932,49893.94876,51807.2557,54594.89798,44968.59709,49439.24049
6684,41248.82588,36875.27633,35270.05223,39262.95447,45175.48399,43041.64011,38526.0503,44999.67354,34166.39274,44539.10432,44943.6693,31552.07698,45123.07027,44502.28116,55281.97258,52275.62025,54051.24645,58032.42195,47301.22715,52429.91567
6685,42881.75128,37663.66713,36217.45813,40093.91979,47217.76088,44008.26136,39822.45999,45476.05661,35185.89521,46337.9916,46750.0932,32286.8112,46869.0246,46825.18483,57738.24043,54231.36999,55583.55033,60607.67412,49328.35539,54764.11079
6686,44042.68817,38137.78967,37057.49578,40537.15301,48715.51353,44641.8798,40906.94549,45937.43346,36287.41277,47732.05412,47808.86793,33110.07184,48468.9754,48693.26566,59358.55474,55518.49847,56637.90065,62050.09045,50943.17091,56310.5541
6687,44015.7256,38434.13388,37559.04761,40445.39146,49094.15055,44765.77989,41315.4793,45925.5969,37335.13963,48340.03293,48054.6473,33790.08243,49580.88804,49923.56315,59848.02779,56048.61878,57004.02017,62608.79378,51833.41114,57222.5643
6688,42489.67865,38033.64772,37068.28382,39447.87639,47972.31249,44361.74752,40988.56117,45010.09513,37356.87513,47690.39886,46721.02991,34104.31802,49222.2499,49685.40809,58698.02973,55082.04471,56008.29986,61356.52455,52032.77687,56919.92221
6689,40342.27648,37018.45585,36279.54276,37992.53749,45331.67598,43248.93278,39783.6462,43478.65213,36296.61877,46029.56216,43954.24434,33753.25597,47495.93097,47729.06886,56222.24982,52197.46614,53606.72142,58742.679,50273.97655,55009.49472
6690,39711.00518,37314.25401,36994.88605,37805.24166,43817.52949,42879.95061,40096.81795,43394.09797,36126.6527,45850.88723,42387.87385,34808.38159,46855.76472,46807.70102,54740.68137,50177.5699,52137.77038,57069.41472,48984.10331,52959.4237
6691,38681.47188,36916.21685,36735.09468,37063.57474,42082.19261,42132.48188,39784.43204,42454.47797,35436.46691,45471.49964,40557.42781,34678.78371,45666.23496,45433.36326,53118.79029,48280.15518,50123.34464,54794.24274,47461.34839,50709.98927
6692,36669.44842,34831.68694,34974.85877,34582.06255,39513.51669,40368.0174,37904.24311,40096.90333,33377.06595,43401.02534,38186.24358,32994.0023,43019.47112,42555.93223,50018.45996,45716.9745,47676.62993,51240.82336,44880.2732,47900.5931
6693,33922.46618,31946.77814,32204.38174,31365.24946,36531.18764,38000.3663,35125.61463,36699.84803,30186.13972,40254.73404,35523.49638,30382.80222,39236.15868,38606.33112,46155.96951,42938.25071,45110.39169,47089.39144,41583.71331,44541.99748
6694,30915.17786,28738.7598,28891.02939,28093.42169,33487.31583,35452.02519,32040.94453,33150.74384,27184.83437,36735.18713,32670.48112,27498.33458,35563.20354,34704.64969,42213.06219,39867.19683,42476.36753,43062.37503,38315.16976,41113.81054
6695,28640.44076,26443.07946,26804.19198,25720.87972,30616.56931,33029.96098,29733.46544,30539.46331,25135.31841,34032.43427,29938.69181,25574.6408,32868.08053,31900.22911,39288.16714,37184.96556,40280.40924,39965.05682,35782.3475,38404.34095
6696,27156.86425,25002.54066,25413.23637,24304.54318,28578.6843,31248.99612,28267.33585,29113.98608,24071.60548,32392.649,28115.61322,24522.44714,31292.73261,30091.98043,37403.88802,35122.51762,38525.76878,37895.04246,34112.9569,36467.57062
6697,26258.06232,24131.63989,24636.84246,23434.50661,27198.05008,30062.29681,27391.20582,28196.52187,23459.51563,31274.88723,26847.67872,24000.48123,30302.69978,28951.73183,36112.00512,33570.69295,37242.09874,36502.60113,32996.2131,35164.69623
6698,25901.26412,23730.75758,24145.75145,23015.55506,26242.49642,29249.02538,27105.24411,27685.40704,23193.8482,30683.24837,26102.19464,23918.19343,29838.0598,28377.69962,35431.09586,32542.05244,36338.0929,35674.86053,32447.74282,34405.09713
6699,26039.93702,23872.33633,24313.97991,23119.65719,25773.09161,28738.72241,27572.25041,27894.99834,23526.77453,30740.68181,25711.72731,24462.94631,30095.96728,28591.83065,35585.50826,32077.8267,35841.73406,35608.78261,32591.53814,34435.68929
6700,27488.58738,25544.32712,25955.20589,24594.44364,25863.26402,28751.35232,29391.58594,29643.05485,25247.62456,32314.75259,25952.92412,26322.56559,31970.86513,30264.2008,37347.40118,32272.0813,35877.99279,37058.91185,33810.58833,35677.42297
6701,30307.89371,28988.94394,29238.29942,27677.72452,26677.1066,29295.26118,32827.5437,33110.6014,28599.35789,35635.5073,26897.02256,29615.68358,35365.74493,33511.85242,40819.16276,33180.95829,36362.43981,39564.7312,36156.32991,38161.81348
6702,31790.22471,30588.51817,30667.82219,29113.67068,27331.59647,29741.68498,34337.18971,34418.43716,29619.4131,36796.22234,27694.75632,30738.75525,36721.43752,34493.18251,41908.36101,34149.13056,37004.55287,40322.10604,37485.52656,39261.37446
6703,32122.95886,30709.23207,30732.19309,29119.50811,28586.15917,31147.77721,34560.3531,34595.98758,29660.61582,37052.16554,28985.78011,30832.93871,36993.85635,35020.93694,42238.70112,35781.85213,38784.88829,40558.01121,38334.3369,40173.21747
6704,33165.55696,31935.10031,31934.64012,29640.51179,30451.63574,33607.88914,35696.28825,35763.05258,30664.3869,38756.38018,30945.68562,31861.83189,39350.52092,37086.59207,44219.41401,38286.54034,42071.43878,42152.54309,39901.4174,42418.80623
6705,34356.92676,33459.84525,33569.50183,30176.40118,32269.92548,35977.83087,37155.49958,37241.77954,31873.31294,41101.10828,32741.71014,33148.30668,42305.41494,39780.46882,46906.17844,40858.35017,45448.8099,43823.53217,42021.27193,45256.97889
6706,35262.68782,34810.07472,35277.33378,30342.68196,33873.88894,38223.57312,38607.53948,38568.58778,33057.20329,43114.68029,34010.86324,34117.76024,45388.75036,42462.68826,49555.19147,43700.20983,48552.50877,45389.1021,44595.53711,48365.91171
6707,35929.23035,36037.79565,36897.76343,30434.30266,35626.39376,40454.90843,40103.20734,39536.93899,34173.34652,44794.32283,35005.6466,35152.59335,48608.42957,45175.95269,52088.78508,46642.30987,50965.89658,46889.1755,47456.58891,51472.171
6708,36565.64371,37462.92985,38411.55558,30765.08856,37409.44477,42380.97152,41594.89974,40205.30875,35649.3695,46617.45376,35666.94,36489.11592,51906.70395,47924.77668,54496.9141,49176.1422,52865.26884,48748.60827,50322.2026,54822.96248
6709,36804.86467,38755.81003,39112.80062,30863.15355,38892.47284,43933.70045,42546.93024,40765.90484,37097.17156,48056.81229,36159.36789,37691.44371,54696.92951,49953.07167,56035.74931,50854.95884,54085.20784,50300.34408,52979.64559,57738.29104
6710,36854.10328,39695.01147,39484.48429,31050.30349,39688.37137,44914.95189,43371.05057,41615.91592,38484.69277,49012.12208,36474.21403,39088.91753,56683.76866,51303.62585,57090.30341,52006.24975,54355.4885,51340.03911,54895.39016,59935.15976
6711,36625.96482,40113.97529,39972.06184,30990.11042,39630.72085,45227.07478,43844.63809,42169.18289,39550.56409,49364.66861,36450.29625,40157.66995,57575.79788,51966.64111,57328.19541,52375.12745,53609.84456,51651.11069,56107.67121,61132.49891
6712,35956.76715,39572.30899,39473.3667,30588.70034,38875.03845,44861.94405,43529.5642,41869.89465,39377.6471,48448.11308,36052.92792,40146.91051,56787.5728,51194.78891,56423.02423,51746.095,52489.58846,50837.72241,55665.60793,60591.91096
6713,35196.53444,38264.96466,38421.53822,29900.40802,37236.23695,43773.46577,42445.44196,41034.90525,37925.27738,46180.85818,35231.68153,38990.0262,54123.51455,49303.69292,54308.39245,49660.17351,50921.48675,49178.66033,53469.59046,57855.24868
6714,35758.80454,38446.13165,38677.25956,30572.28427,37039.40325,43729.38846,42853.6911,41551.96774,37456.17556,45426.2982,35275.51776,38688.81496,52684.72262,48724.71515,53413.21263,48206.03364,50405.1195,48407.80114,51750.38382,55710.50926
6715,35391.34237,37772.64093,38310.35085,30288.81998,36110.32312,43026.02166,42227.05231,41161.82548,36604.69471,44457.73191,34398.07558,37884.69835,50990.62252,47204.37087,52025.8514,46535.71146,49066.92432,47063.99074,49773.98268,53659.0642
6716,33549.8095,35667.74196,36256.66475,29031.12754,34227.50858,41118.39943,39863.24632,39197.82059,34170.74116,42496.43201,32942.31512,35459.24029,47896.08144,44438.5132,49185.82284,44169.51653,47357.50857,44490.18814,46809.08285,50856.51965
6717,30837.42096,32657.11852,33286.59139,27359.85178,31781.55811,38245.55453,36424.98692,36237.05149,31171.05414,39878.55642,31077.90425,32088.82953,43908.8945,40634.36618,45362.88923,41570.09416,44797.3011,40966.97135,43358.3867,47426.77957
6718,27895.39106,29406.93786,30183.85107,25356.86517,29289.43292,35041.1861,33076.33072,33417.98891,27965.02071,37016.9372,28824.61077,28708.83174,39894.08153,36730.47581,41383.16109,38778.36998,42172.17023,37452.9574,39874.97747,43853.8895
6719,25839.82011,27104.41508,27919.29215,23729.30796,27070.18888,32476.20765,30456.98988,31362.1925,25701.31974,34538.63564,26916.59768,26505.71184,36866.11484,33864.42414,38303.37208,36305.39416,39566.85748,34865.88715,37109.08519,40953.20878
6720,24652.90467,25686.28281,26617.21962,22652.34753,25610.58636,30940.26256,28943.90766,30085.37713,24572.62368,32653.30807,25551.70868,25255.38967,34855.20994,31920.05187,36161.2573,34326.82774,37961.3351,33172.19591,35235.43959,38899.62198
6721,23958.76758,24877.80253,25749.29323,22001.50668,24647.13862,29986.31456,27981.13607,29415.95847,23913.52884,31282.28725,24638.76626,24512.84772,33596.70459,30682.97392,34761.30727,33008.88468,36951.95814,32226.4542,33896.79689,37515.10787
6722,23581.64447,24370.38397,25430.38746,21693.90003,23942.53091,29507.24821,27519.97507,29129.04152,23537.88321,30394.98065,24085.70841,24232.24057,32770.32298,29953.87308,33985.55159,31992.1603,36573.18592,31763.56246,33132.27455,36671.9709
6723,23780.74222,24561.39964,25594.76836,21691.91805,23556.19486,29755.60896,27703.91504,29549.47203,23847.32757,29936.67656,23880.40548,24580.02536,32754.23078,30091.96521,33986.99321,31459.31291,36970.76632,32052.14107,33202.11858,36590.92805
6724,25390.92876,26256.12387,27171.55318,22242.82274,23533.33562,31421.76446,29337.06427,31427.14743,25303.11762,30109.52161,24055.53275,26338.06738,34477.64153,31831.87816,35406.61619,31471.23834,38539.01384,33624.87054,34285.26545,37613.05092
6725,28814.89817,29757.61656,30761.49933,23401.38375,23970.16381,34394.04426,32694.77185,35169.9962,28550.09843,31008.0725,24741.3355,29689.62245,37785.57597,35157.14805,38266.43318,31872.01446,40912.63539,36297.69742,36540.94936,39683.45112
6726,30457.36497,31458.91662,32401.87016,24468.20096,24337.36619,35917.25031,33856.58958,36757.14389,29667.53938,31723.41131,25585.26238,30791.81614,38722.62317,36240.51898,39275.45627,32159.67242,42093.37107,37107.56953,37752.66556,40656.14498
6727,30567.97864,31530.88605,32370.62305,25517.60908,25457.2125,36486.89782,33511.67318,37163.78446,29767.28631,33074.32794,26733.22666,30809.36031,39120.14719,36572.47795,39721.22253,33823.65055,43047.63125,37414.10167,38456.40164,41934.27264
6728,31239.63376,32681.33269,33371.84551,26625.2442,27228.91254,38314.17057,34201.33097,38989.99922,30928.26293,35472.14831,28181.16756,31876.4353,41214.67161,38702.16755,41383.11179,36944.39402,45294.34998,38684.70222,40338.51432,44506.70283
6729,32004.7247,34269.04242,34757.56806,27350.40237,29116.42847,40765.70491,35329.2734,41143.03358,32400.48082,37677.11172,28976.14491,33176.77292,43870.15946,41412.42747,43066.62821,40446.92257,47919.69799,40361.75025,42662.09071,47575.32086
6730,32679.06176,35932.84339,35852.71736,27700.12078,30924.4069,43271.11188,36312.22206,43041.42765,33662.45124,39429.86408,29350.66421,34323.53532,46557.10151,44038.69046,44297.47186,43906.51026,50064.05704,42081.037,45515.37246,50801.8428
6731,33347.42352,37541.01977,36687.82064,27821.6636,32937.79507,45671.8206,37495.11886,44849.52608,34920.94311,40823.82922,29481.64444,35486.29331,49061.11646,46358.01741,45270.92883,47201.15,51685.6366,43879.11047,48590.11408,53805.68399
6732,34117.96465,38903.97506,37596.22726,28092.85837,35079.74712,47962.20124,39114.6161,46596.67208,36346.25222,41892.80966,29387.2956,37043.45576,51370.99454,48330.27552,46363.90286,50048.83924,52697.72737,46024.54706,51752.69803,57063.44845
6733,34773.76963,39798.03558,38358.41298,28612.14547,36970.29513,49725.37627,40263.5919,47766.39763,37855.70853,42402.49116,29303.90453,38571.53517,53139.94818,49717.38667,46914.80373,52529.79948,53079.67627,48011.32715,54396.01551,59761.80269
6734,35176.17637,40111.61116,38674.34507,29212.90588,38652.94953,50878.33563,41086.19968,48592.26469,39126.4835,42798.52484,29265.72907,40031.32522,54157.6173,50783.20375,47064.76005,54246.41039,52892.00971,49748.53234,56177.99333,61756.69534
6735,35225.05333,40111.03782,38641.75496,29781.98345,39407.17075,50975.54383,41267.65698,49037.9112,40027.46145,42808.08397,29437.29191,41152.60746,54354.73742,51210.06103,47031.43454,55157.77768,51953.82296,51031.64909,56902.64114,62461.17127
6736,34555.6442,39216.10089,37964.01883,29965.83602,39272.30188,49391.18502,40460.15058,48297.31171,39606.84338,41805.80084,29868.78721,41075.42419,53166.31058,50413.11925,45963.52235,54923.4084,50671.03147,51060.45219,56447.17973,61359.9815
6737,33975.98133,38192.52137,37038.43866,29613.97147,37875.81314,47050.30603,38661.18053,46902.38746,37641.26369,40300.23727,30392.42017,39718.20029,51200.39345,48601.52603,43764.74007,52975.87621,49232.90765,49330.37846,54141.09249,58074.18413
6738,34528.03083,38753.74131,37335.09498,30280.17196,37760.45841,46573.61798,38329.71618,47309.29374,36491.77421,40054.32935,31992.13278,39644.90711,50677.06228,48366.70147,42996.92768,51742.6207,49141.21258,48267.53403,52503.12081,55404.94751
6739,34175.94895,38040.95471,36974.3932,30042.31971,36959.37614,45209.2487,37526.72225,46667.26766,35204.48884,39091.22373,31893.97677,38867.56691,49280.44485,47006.34253,41890.37685,49898.76872,47998.84025,46871.3448,50428.53549,53120.33068
6740,32341.79379,36221.62757,35309.6289,28690.87799,34831.09339,42653.12554,35060.01072,44641.18453,33116.73955,37536.99366,30852.4201,36534.11113,46626.20234,44404.84123,40073.20332,47340.22648,45816.0956,44211.71663,47745.00092,50555.61875
6741,29794.14089,33413.95222,32661.29879,27000.18322,32079.30615,39077.92055,31864.69654,41437.42164,30799.51722,35552.67153,28930.31634,33259.10419,43030.15855,40863.5945,37832.97674,44043.07279,42783.87751,40744.99523,44698.65043,47744.82794
6742,27104.93255,30438.36219,29689.60873,24959.57851,29048.80335,35543.22705,28366.5174,38134.80816,28316.40081,33303.75429,26768.84149,30092.748,39257.51535,37316.39772,35281.88882,40815.45698,39809.29429,37369.19875,41320.66821,44736.24148
6743,25137.56811,28368.63625,27531.6232,23262.65402,26830.8906,32632.59558,25943.67644,35333.11238,26131.04607,31334.66403,25228.16885,27793.44562,36474.43604,34433.962,32806.73469,38085.82889,37413.02575,34922.69735,38707.50333,41940.0011
6744,23922.13263,27017.14933,26294.2843,22166.79186,25463.81631,30719.58399,24574.16161,33469.93388,24806.74479,29649.94597,24435.05684,26485.43832,34608.96887,32497.17136,31013.64457,36237.75363,35842.86834,33449.72005,36766.66654,39753.40572
6745,23247.21065,26189.36277,25566.65598,21473.60243,24737.43912,29600.07828,23775.98569,32040.69308,23984.8791,28385.24912,24085.83478,25623.72458,33371.63177,31304.09616,29647.79583,35005.96366,34995.54935,32521.52602,35480.55583,38219.54455
6746,22984.54518,25813.90496,25227.22298,21023.34951,24395.40591,28954.63328,23404.09013,31026.65489,23347.49817,27370.0174,24152.67299,25339.69223,32735.28108,30674.75857,28851.07504,34490.49068,34786.63447,32184.63195,34716.22937,37125.45947
6747,23354.89513,26030.35607,25414.49654,20905.24876,24690.69393,29017.57424,23692.2813,30701.67779,23159.04054,26887.09344,24852.39064,25641.00889,32917.96323,30757.36575,28483.79803,34669.94147,35204.67808,32567.88538,34568.46665,36487.31908
6748,24951.97354,27806.50997,27065.66793,21152.15798,26147.28298,30714.41462,25270.90575,31613.25762,23542.75843,26827.07806,26812.43744,27445.20073,34749.89076,32326.80045,28745.50777,36244.32664,37122.73304,34375.81316,35610.59711,36493.82453
6749,28221.39629,31315.79111,30521.60666,21795.72795,28878.95838,33957.25466,28669.85206,33982.40461,24605.15442,27112.75554,30001.92211,30652.28987,38181.045,35595.85659,29647.66817,38850.92207,40361.42226,37341.71595,37901.61216,37068.80507
6750,30093.41598,33067.14852,32247.34988,22266.39154,30306.05614,35222.17976,29831.72297,34726.38373,25405.39676,27533.77074,31656.84876,31835.46252,39258.76188,36907.15785,30367.43401,40037.77325,41571.97196,38563.09021,39260.85162,37662.44159
6751,30164.46697,33068.30348,32375.70964,23429.75581,30826.27871,35438.82618,29765.13837,34667.10651,26672.0722,28694.23005,31756.24571,31929.46793,39503.12053,37215.15245,31683.01669,41331.95324,42024.11632,39148.32178,39943.58869,39289.24667
6752,30699.9043,33905.62647,33372.4811,24881.2082,32472.08419,37183.14922,30771.98298,35479.88453,28491.71201,30289.72914,32125.89001,33120.50328,41535.28997,38894.78712,33758.63554,44359.78933,43141.9987,41077.75629,41528.49684,42247.52267
6753,31391.57251,34858.6681,34737.18607,25952.64565,34517.52451,39295.93696,32016.1885,35470.32427,30219.53112,31439.24195,32259.39163,34783.9865,44267.13411,41041.79794,35552.70367,48128.30235,44817.81738,43630.88069,43735.1204,45498.93134
6754,31903.22483,35553.80994,35893.18904,26959.09254,36561.30861,41368.94051,33162.73062,34172.08423,31755.92625,32202.54318,32109.08928,36304.38346,46825.10895,43359.69619,37285.04251,51905.49213,46305.60478,46185.37071,46337.60021,48562.40637
6755,32089.5759,36148.4364,37104.92847,28038.54489,38537.25159,43428.44227,34233.286,33132.70113,33283.38663,32632.53655,31879.60922,37772.25277,49308.99963,45490.37638,38997.7825,55326.19368,47379.51685,49010.81704,48984.4484,51584.00631
6756,32421.60562,36591.07389,38391.046,29087.0894,40511.93252,45371.26416,35615.98639,32662.53958,34930.39696,32692.95049,31892.7415,39598.22737,51788.44379,47204.78623,40765.36337,58423.36853,47772.26392,52017.16273,51714.94984,54516.59277
6757,32661.18827,36813.66872,39550.9606,30192.07794,42129.75653,46910.74623,37135.05894,32079.15682,36523.48666,32632.88621,31968.43101,41350.15063,53667.46869,48200.54589,42357.54747,60649.12229,47828.38098,54617.57957,53741.32103,57013.2809
6758,33022.22015,36977.90722,40414.05643,31290.89304,43285.41508,48064.1327,38765.75325,31690.84759,38057.16248,32495.14065,32109.19639,42861.51573,54959.77721,48703.78765,43569.17504,61972.3575,47937.42481,56737.00284,54914.3327,59032.12936
6759,33522.04302,37127.00554,41016.18132,32180.75086,43556.71844,48606.23233,39992.73813,31374.46022,38955.4856,32593.53591,32254.1988,43954.54137,55556.65164,48624.8238,44212.19508,62180.78994,48312.02549,57968.37736,55308.35082,59911.58076
6760,33542.77068,36692.95473,40352.44639,32557.19624,42725.63894,47798.40016,40180.1564,30934.7555,38705.3514,32741.74056,32156.53422,43728.38774,54567.46106,47534.78511,43748.8302,61154.76224,47919.45104,57750.50598,54710.82828,59239.57087
6761,33203.90646,36263.67784,38504.02908,32087.00879,41259.8229,45707.66452,38908.63692,30407.3929,37138.02896,32857.81222,31962.186,42167.27721,52218.25581,45553.42517,42104.3336,58518.44261,47003.84942,56113.30427,53181.19938,56668.73396
6762,33731.79065,36742.74979,37926.51671,33028.22599,41556.01103,45119.64408,38450.95363,30835.67533,36467.65659,34056.59999,33551.7306,41851.72025,51455.41376,44753.48247,41463.31515,56929.40416,46814.22076,55260.55266,52461.52501,54181.68374
6763,33228.87149,36470.19992,36707.1084,32762.93583,40793.01852,43894.10135,37532.44959,30377.35536,35394.858,34055.45441,33591.94452,40879.64748,50159.40674,43391.83089,40355.92673,54469.70205,45716.26777,53887.56284,51307.30704,52062.22857
6764,31530.78889,34803.02938,34867.82494,31339.89479,38472.87601,41094.50293,35157.81933,29237.21505,33377.38155,32903.53612,32123.27954,38421.91461,47350.37322,41227.77587,38480.59638,50815.4168,43376.03241,51400.37674,49192.65607,49624.03451
6765,28932.11922,32273.97947,32726.34349,29218.48467,35128.14202,37394.16788,31738.64858,27576.47042,31182.08825,30811.88629,29631.87271,35094.42863,43564.27652,38681.9876,36267.99194,46600.21305,40272.18116,47885.63895,46314.77563,46994.19908
6766,26085.15415,29313.46973,30166.87318,26655.30029,31728.70807,33631.51903,28251.3419,25669.7203,28813.70528,28460.43287,27153.12466,31600.94262,39737.36263,35676.75047,33777.79699,42545.99723,37180.8437,44413.33978,43401.93359,44495.0871
6767,24111.28,27103.22317,27793.69041,24713.81625,29375.97509,30758.29273,25965.24668,24107.92648,26660.56857,26663.13036,25406.33544,29188.11803,36790.7813,33108.16605,31501.78278,39342.19472,34688.7346,41818.32894,40943.39129,42099.55707
6768,23024.36803,25941.35147,26228.04468,23676.17283,27924.65888,29057.85673,24644.22184,23069.56793,25075.02053,25579.13304,24423.40573,27679.5307,35021.7212,31215.56278,29646.45233,36988.58854,33093.47274,40137.60468,39094.24296,40140.15702
6769,22309.64654,25141.01386,25058.99182,23149.12092,27120.33628,27860.61263,23799.23631,22388.70482,24141.03347,24954.10563,23958.17935,26736.52848,33727.01385,29858.68425,28339.6932,35403.38238,32159.26079,39181.47248,37915.83257,38861.44697
6770,22007.08364,24749.99134,24310.45817,23015.03282,26696.60056,27201.34059,23402.39044,21983.88954,23578.84074,24845.64612,23838.14072,26328.69499,33133.63503,28958.24876,27503.60898,34339.01691,31732.2723,38667.92476,37220.41193,38058.38373
6771,22150.07352,24976.27962,23959.09323,23416.93759,26885.81786,27201.72556,23681.15932,21904.86027,23297.85583,25299.61577,24318.80265,26647.06568,33348.96978,28637.91957,27000.97634,34140.89176,32011.10824,39039.51134,37440.77737,37669.42109
6772,23738.08966,26538.3782,24244.78143,24984.40261,28641.66666,28754.46916,25330.60759,22348.88361,23396.47493,26957.35968,26247.85249,28336.84285,35027.81472,28913.9402,26930.34612,35376.81401,33693.81332,40849.24028,38612.11654,37834.92776
6773,26974.23688,29833.96192,25226.50883,27717.64917,32117.62262,32114.67999,28724.038,23450.12529,24007.19637,29824.27908,29768.57477,31707.41568,38396.43391,29796.94418,27407.02102,37963.67065,36661.60013,43809.89824,40767.06296,38557.12881
6774,28679.02616,31654.36969,26224.43026,29476.23162,33859.08846,33208.09208,29943.50559,24640.30377,24443.31695,31392.52636,31155.15643,32975.54942,39740.50303,30422.36226,27856.84623,38768.92588,37690.83992,44920.74645,42184.18542,39401.70224
6775,28476.43066,31730.00869,27367.9171,30019.16369,33952.49125,33377.19491,29955.12136,25635.8096,25849.45459,31917.15793,30953.36054,33161.87714,40175.86268,31827.10328,29262.40862,38360.29731,37892.5898,45387.07852,42924.90094,41258.41695
6776,29091.10857,32640.58022,28911.53798,30927.11442,34558.81167,34889.73697,31074.09016,26966.21664,27954.84249,33216.66739,31531.65079,34766.00784,42520.58114,34304.00022,31197.76426,38605.7304,39284.63709,47570.82479,44233.10569,44416.55837
6777,29733.4691,33726.95731,30463.42905,31819.66969,35589.73669,36891.32766,32519.34548,27822.66918,29997.99247,34677.08332,32411.49625,36928.91833,45226.73004,36759.9339,32799.94863,38934.97407,40964.9811,50228.21258,45969.91973,47498.20523
6778,30254.79049,34582.23506,31374.31386,32530.78134,36031.41969,38942.82716,33847.42732,28132.37493,32087.91949,35912.9527,33287.563,38947.17951,47624.26449,38972.51788,34254.46692,38995.55736,42402.43419,52884.09575,48024.18813,50465.48896
6779,30763.68026,35302.16224,31842.09794,32937.63883,36351.32843,40729.48359,35099.0154,28047.98548,34134.83767,36995.70967,34191.24475,40790.71132,49837.60351,41221.59347,35761.45864,39140.95399,43793.91851,55470.61963,50344.80435,53228.73628
6780,31423.41976,36144.85947,32254.72745,33492.74683,35753.68395,42800.13591,36733.06667,27687.70639,36061.28856,38124.61751,35198.64681,42737.45837,52084.84553,43485.28101,37237.44641,39588.43962,45316.22548,58099.62055,52577.30215,55894.21557
6781,31943.65858,36838.83175,32554.22141,34000.78001,35509.71957,44521.91579,38398.56176,27411.1594,37705.7719,39074.4673,36132.21849,44539.93008,53709.98472,45428.35945,38576.12217,39817.01523,46636.18912,60130.82458,54096.18959,58287.27752
6782,32371.74741,37250.23886,32804.07853,34536.59141,35662.8206,46000.42596,39860.54002,27210.42543,39003.07282,39999.35111,37034.89002,45987.85377,54760.03126,46883.62321,39740.11035,40090.59989,47760.81455,61621.6078,55035.7177,59957.68018
